URL,Zip code,City,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Terrace area,Garden,Garden area,Surface of the land,Number of facades,Swimming pool,State of the building
https://immovlan.be/en/detail/residence/for-sale/9290/berlare/rbv38042,9290,Berlare,House,residence,449000,for sale,3,161,2,0,1,1,44,1,200,385,3,0,2
https://immovlan.be/en/detail/villa/for-sale/4053/embourg/vbd26497,4053,Embourg,House,villa,535000,for sale,5,286,,,,1,15,1,720,942,3,,1
https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rwc41945,1800,Vilvoorde,Apartment,apartment,225000,for sale,1,72,3,,,1,,,,,,,2
https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbv35101,1800,Vilvoorde,Apartment,apartment,345000,for sale,2,80,,,,0,,0,,,,,
https://immovlan.be/en/detail/residence/for-sale/7140/morlanwelz/vbd44514,7140,Morlanwelz,House,residence,130000,for sale,3,152,,0,,0,,1,,,2,0,0
https://immovlan.be/en/detail/residence/for-sale/9290/berlare/rbv11330,9290,Berlare,House,residence,335000,for sale,3,142,2,0,,1,,1,,156,3,0,1
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd89150,1200,Sint-Lambrechts-Woluwe,Apartment,apartment,572000,for sale,2,100,,,0,1,,0,,,2,,4
https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbd91916,4000,Liege,Apartment,apartment,175000,for sale,2,69,,0,,1,5,0,,,2,,1
https://immovlan.be/en/detail/villa/for-sale/3000/leuven/rwc40720,3000,Leuven,House,villa,1280000,for sale,6,895,3,,1,1,70,1,14000,14000,4,1,2
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbv35858,2140,Borgerhout,Apartment,apartment,395000,for sale,3,126,,0,,1,10,0,,,2,,1
https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbd68202,1050,Elsene,Apartment,duplex,745000,for sale,3,123,2,0,,1,18,0,,,2,0,4
https://immovlan.be/en/detail/residence/for-sale/3070/kortenberg/rbv30500,3070,Kortenberg,House,residence,635000,for sale,5,,,0,0,0,,1,,,,,4
https://immovlan.be/en/detail/villa/for-sale/1380/lasne/vbd86256,1380,Lasne,House,villa,325000,for sale,2,110,,0,,1,20,1,260,524,4,,0
https://immovlan.be/en/detail/residence/for-sale/1495/villers-la-ville/vbd17009,1495,Villers-la-Ville,House,residence,345000,for sale,4,161,3,0,1,1,,1,1345,1345,4,1,0
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbd70843,1400,Nivelles,Apartment,apartment,325000,for sale,3,133,,0,,1,37,,,,3,0,2
https://immovlan.be/en/detail/residence/for-sale/9700/leupegem/rbu49899,9700,Leupegem,House,residence,329000,for sale,3,130,2,,,1,,1,,181,3,0,4
https://immovlan.be/en/detail/ground-floor/for-sale/1030/schaarbeek/vbd93193,1030,Schaarbeek,Apartment,ground-floor,195000,for sale,1,52,2,0,,0,,,,,2,0,2
https://immovlan.be/en/detail/residence/for-sale/4630/soumagne/vbd90534,4630,Soumagne,House,residence,339000,for sale,3,209,,,,0,,1,200,550,3,,
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd91942,1000,Brussels,Apartment,apartment,480000,for sale,1,67,2,0,,1,8,0,,,2,0,2
https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd75458,1160,Oudergem,House,residence,675000,for sale,3,115,2,0,,1,8,1,,236,3,0,1
https://immovlan.be/en/detail/residence/for-sale/9600/ronse/rbv39298,9600,Ronse,House,residence,295000,for sale,2,152,2,0,,1,10,,,56,2,,3
https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbd50438,5500,Dinant,House,residence,299000,for sale,2,250,3,,,1,,0,,112,2,0,2
https://immovlan.be/en/detail/mixed-building/for-sale/7130/binche/vbc90694,7130,Binche,House,mixed-building,275000,for sale,3,260,,,0,0,,0,,,,,
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbc16931,1150,Sint-Pieters-Woluwe,House,residence,1045000,for sale,6,300,3,0,,1,20,1,300,545,3,,2
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd80755,1180,Ukkel,House,residence,1550000,for sale,5,362,,,1,0,,1,,554,4,,2
https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbd91964,4100,Seraing,House,residence,250000,for sale,4,155,,0,,1,40,0,,,2,0,1
https://immovlan.be/en/detail/residence/in-public-sale/4100/seraing/vbd83281,4100,Seraing,House,residence,35000,in public sale,2,,,,,0,,1,,240,2,,0
https://immovlan.be/en/detail/ground-floor/for-sale/1070/anderlecht/vbd72090,1070,Anderlecht,Apartment,ground-floor,190000,for sale,1,74,3,0,,1,,1,,,2,0,1
https://immovlan.be/en/detail/apartment/for-sale/4681/hermalle-sous-argenteau/vbd88041,4681,Hermalle-sous-Argenteau,Apartment,apartment,275000,for sale,2,85,,,,1,14,0,,,2,,
https://immovlan.be/en/detail/penthouse/for-sale/3020/herent/rbv27830,3020,Herent,Apartment,penthouse,660241,for sale,3,120,,0,,1,21,1,,,4,,4
https://immovlan.be/en/detail/residence/for-sale/1460/ittre/vbd72486,1460,Ittre,House,residence,1450000,for sale,4,306,,0,,0,,0,,27594,3,,
https://immovlan.be/en/detail/residence/for-sale/3450/geetbets/rbv34464,3450,Geetbets,House,residence,297950,for sale,1,143,,,,1,,1,,500,2,,
