,URL,Zip code,City,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Garden area,Surface of the land,Number of facades,Swimming pool,State of the building
10164,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd82668,6040,Jumet,House,residence,87000,for sale,1.0,59,2.0,0,0,0,0,0.0,649.0,3.0,0,0.0
10165,https://immovlan.be/en/detail/apartment/for-sale/1480/tubize/vbd02049,1480,Tubize,Apartment,apartment,295000,for sale,3.0,90,2.0,0,0,1,0,0.0,649.0,2.0,0,1.0
10166,https://immovlan.be/en/detail/residence/for-sale/4000/glain/vbd85168,4000,Glain,House,residence,425000,for sale,3.0,152,2.0,0,0,1,1,255.0,458.0,3.0,0,2.0
10167,https://immovlan.be/en/detail/mixed-building/for-sale/1160/oudergem/vbd10845,1160,Oudergem,House,mixed-building,449000,for sale,6.0,240,2.0,0,0,1,1,40.0,260.0,2.0,0,0.0
10168,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vwd16664,7000,Mons,House,residence,155000,for sale,1.0,52,3.0,0,0,1,0,0.0,649.0,2.0,0,1.0
10169,https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbd41310,6850,Paliseul,House,residence,217000,for sale,4.0,206,2.0,0,0,1,1,255.0,216.0,3.0,0,2.0
10170,https://immovlan.be/en/detail/villa/for-sale/6840/grandvoir/vbd73035,6840,Grandvoir,House,villa,649000,for sale,4.0,188,2.0,0,0,1,1,255.0,1479.0,3.0,0,2.0
10171,https://immovlan.be/en/detail/chalet/for-sale/6940/durbuy/rbv27708,6940,Durbuy,Apartment,chalet,149000,for sale,3.0,56,2.0,1,0,1,1,946.0,946.0,4.0,0,0.0
10172,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd82815,1050,Elsene,Apartment,apartment,350000,for sale,1.0,71,2.0,0,0,0,0,0.0,649.0,2.0,0,2.0
10173,https://immovlan.be/en/detail/residence/for-sale/6720/habay/vbd02464,6720,Habay,House,residence,350000,for sale,4.0,280,2.0,0,0,1,0,0.0,649.0,2.0,0,1.0
10175,https://immovlan.be/en/detail/apartment/for-sale/9180/moerbeke-waas/rbv01556,9180,Moerbeke-Waas,Apartment,apartment,210000,for sale,2.0,62,2.0,0,0,1,0,0.0,649.0,2.0,0,2.0
10177,https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd55716,1080,Sint-Jans-Molenbeek,Apartment,apartment,195000,for sale,2.0,80,3.0,0,0,1,0,0.0,649.0,4.0,0,1.0
10178,https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbc51570,1140,Evere,House,residence,489000,for sale,2.0,195,3.0,0,0,1,0,0.0,649.0,3.0,0,1.0
10179,https://immovlan.be/en/detail/apartment/for-sale/8900/ieper/rbv35563,8900,Ieper,Apartment,apartment,279000,for sale,2.0,84,2.0,0,0,1,0,0.0,649.0,2.0,0,1.0
10180,https://immovlan.be/en/detail/residence/for-sale/4980/trois-ponts/vbd88788,4980,Trois-Ponts,House,residence,549000,for sale,5.0,182,3.0,0,0,1,1,812.0,1124.0,4.0,0,2.0
10181,https://immovlan.be/en/detail/residence/for-sale/1440/braine-le-chateau/vbd73137,1440,Braine-le-Château,House,residence,220000,for sale,2.0,110,2.0,0,0,1,1,375.0,630.0,2.0,0,0.0
10182,https://immovlan.be/en/detail/apartment/for-sale/8434/westende/rbv35849,8434,Westende,Apartment,apartment,159000,for sale,2.0,53,2.0,1,0,1,0,0.0,649.0,2.0,0,2.0
10183,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd44767,1140,Evere,Apartment,apartment,325000,for sale,2.0,83,2.0,0,0,1,1,255.0,649.0,2.0,0,4.0
10185,https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbv30478,9800,Deinze,Apartment,apartment,380000,for sale,2.0,94,2.0,0,0,1,0,0.0,649.0,4.0,0,4.0
10186,https://immovlan.be/en/detail/studio/for-sale/1060/sint-gillis/vwd15280,1060,Sint-Gillis,Apartment,studio,125000,for sale,0.0,32,2.0,0,0,1,0,0.0,649.0,3.0,0,2.0
10187,https://immovlan.be/en/detail/residence/for-sale/5300/seilles/vbd76617,5300,Seilles,House,residence,220000,for sale,4.0,155,2.0,0,0,0,1,387.0,387.0,3.0,0,3.0
10188,https://immovlan.be/en/detail/residence/for-sale/1480/saintes/vbd86178,1480,Saintes,House,residence,380000,for sale,6.0,325,2.0,0,0,1,1,500.0,620.0,2.0,0,1.0
10189,https://immovlan.be/en/detail/residence/for-sale/1200/sint-lambrechts-woluwe/vbc91464,1200,Sint-Lambrechts-Woluwe,House,residence,480000,for sale,3.0,120,3.0,0,0,1,0,0.0,91.0,2.0,0,0.0
10190,https://immovlan.be/en/detail/mixed-building/for-sale/8760/meulebeke/rbv14940,8760,Meulebeke,House,mixed-building,495000,for sale,5.0,440,2.0,0,0,1,1,250.0,786.0,3.0,0,2.0
10191,https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbv27882,2170,Merksem,Apartment,apartment,259000,for sale,3.0,108,2.0,0,0,1,0,0.0,649.0,4.0,0,1.0
10193,https://immovlan.be/en/detail/apartment/for-sale/2845/niel/rbv34421,2845,Niel,Apartment,apartment,145000,for sale,1.0,54,2.0,0,0,1,0,0.0,649.0,3.0,0,1.0
10194,https://immovlan.be/en/detail/residence/for-sale/5340/gesves/rbv00176,5340,Gesves,House,residence,229000,for sale,3.0,60,2.0,0,0,0,0,0.0,649.0,3.0,0,2.0
10195,https://immovlan.be/en/detail/residence/for-sale/3090/overijse/rbv27323,3090,Overijse,House,residence,535000,for sale,3.0,157,2.0,0,0,1,1,2431.0,2431.0,3.0,0,1.0
10196,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vaz22769,1160,Oudergem,Apartment,apartment,200000,for sale,1.0,53,0.0,0,0,0,1,255.0,649.0,3.0,0,2.0
10197,https://immovlan.be/en/detail/duplex/for-sale/1060/sint-gillis/vbd62493,1060,Sint-Gillis,Apartment,duplex,485000,for sale,2.0,134,2.0,0,0,1,1,255.0,649.0,2.0,0,2.0
10198,https://immovlan.be/en/detail/apartment/for-sale/6060/gilly/vbd51165,6060,Gilly,Apartment,apartment,110000,for sale,2.0,90,2.0,0,0,0,0,0.0,649.0,3.0,0,1.0
10199,https://immovlan.be/en/detail/apartment/for-sale/4051/vaux-sous-chevremont/vbd83109,4051,Vaux-sous-Chèvremont,Apartment,apartment,225000,for sale,2.0,90,3.0,0,0,1,0,0.0,649.0,3.0,0,1.0
10200,https://immovlan.be/en/detail/residence/for-sale/6560/erquelinnes/vbd87340,6560,Erquelinnes,House,residence,85000,for sale,2.0,153,2.0,0,0,1,1,255.0,253.0,3.0,0,2.0
10201,https://immovlan.be/en/detail/residence/for-sale/8370/blankenberge/rwc41775,8370,Blankenberge,House,residence,348800,for sale,3.0,110,3.0,0,0,1,1,255.0,649.0,2.0,0,2.0
10202,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd20061,1050,Elsene,Apartment,apartment,995000,for sale,2.0,180,2.0,0,0,1,1,20.0,649.0,3.0,0,2.0
10203,https://immovlan.be/en/detail/residence/for-sale/7600/peruwelz/vbd88590,7600,Péruwelz,House,residence,260000,for sale,3.0,168,2.0,0,0,1,1,255.0,874.0,4.0,0,2.0
10204,https://immovlan.be/en/detail/duplex/for-sale/3300/tienen/rbv31153,3300,Tienen,Apartment,duplex,260000,for sale,2.0,140,2.0,0,0,1,1,255.0,649.0,3.0,0,2.0
10205,https://immovlan.be/en/detail/villa/for-sale/6940/durbuy/vbd42582,6940,Durbuy,House,villa,595000,for sale,3.0,180,3.0,0,0,1,1,255.0,3157.0,4.0,0,2.0
10206,https://immovlan.be/en/detail/studio/for-sale/1190/vorst/vbd75202,1190,Vorst,Apartment,studio,232500,for sale,0.0,52,2.0,0,0,0,0,0.0,649.0,2.0,0,4.0
10207,https://immovlan.be/en/detail/villa/for-sale/1600/sint-pieters-leeuw/rbv34379,1600,Sint-Pieters-Leeuw,House,villa,585000,for sale,5.0,227,2.0,0,0,1,1,255.0,1328.0,4.0,0,1.0
10209,https://immovlan.be/en/detail/residence/in-public-sale/1180/ukkel/vbd88834,1180,Ukkel,House,residence,395000,in public sale,4.0,117,2.0,0,0,0,1,255.0,649.0,3.0,0,2.0
10210,https://immovlan.be/en/detail/villa/for-sale/6200/bouffioulx/vbd89408,6200,Bouffioulx,House,villa,399000,for sale,3.0,166,2.0,0,0,1,1,255.0,765.0,4.0,0,1.0
10211,https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbv27985,2170,Merksem,Apartment,apartment,163000,for sale,1.0,60,2.0,0,0,1,0,0.0,649.0,2.0,0,1.0
10212,https://immovlan.be/en/detail/residence/for-sale/9990/maldegem/rbu30150,9990,Maldegem,House,residence,399000,for sale,3.0,175,2.0,0,0,1,1,255.0,322.0,3.0,0,4.0
10214,https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbv34568,2400,Mol,House,residence,525000,for sale,4.0,224,2.0,0,0,0,1,255.0,780.0,3.0,0,1.0
10215,https://immovlan.be/en/detail/apartment/for-sale/1790/affligem/rbu96061,1790,Affligem,Apartment,apartment,299000,for sale,3.0,125,3.0,0,0,1,0,0.0,649.0,2.0,0,1.0
10216,https://immovlan.be/en/detail/residence/for-sale/9940/ertvelde/rbv23108,9940,Ertvelde,House,residence,395000,for sale,3.0,140,2.0,0,0,1,1,255.0,310.0,2.0,0,2.0
10217,https://immovlan.be/en/detail/apartment/for-sale/1700/dilbeek/vbd90679,1700,Dilbeek,Apartment,apartment,289000,for sale,2.0,102,2.0,0,0,1,0,0.0,649.0,2.0,0,2.0
10218,https://immovlan.be/en/detail/triplex/for-sale/1080/sint-jans-molenbeek/vbd84358,1080,Sint-Jans-Molenbeek,Apartment,triplex,255000,for sale,4.0,142,1.0,0,0,1,0,0.0,649.0,2.0,0,0.0
10219,https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbv00912,3000,Leuven,Apartment,studio,279000,for sale,1.0,26,1.0,1,0,1,0,0.0,649.0,2.0,0,1.0
10220,https://immovlan.be/en/detail/residence/for-sale/6460/chimay/vbd11241,6460,Chimay,House,residence,100000,for sale,2.0,132,2.0,0,0,0,0,0.0,649.0,2.0,0,2.0
10221,https://immovlan.be/en/detail/residence/for-sale/8400/oostende/rbu71927,8400,Oostende,House,residence,325000,for sale,3.0,130,2.0,0,0,1,0,0.0,108.0,3.0,0,2.0
10222,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd57184,1050,Elsene,Apartment,apartment,549000,for sale,2.0,100,3.0,0,0,1,1,60.0,649.0,3.0,0,1.0
10223,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbv18213,9000,Gent,Apartment,apartment,249000,for sale,1.0,54,3.0,0,0,0,0,0.0,649.0,2.0,0,1.0
10224,https://immovlan.be/en/detail/residence/for-sale/2450/meerhout/rbv30638,2450,Meerhout,House,residence,316000,for sale,3.0,133,2.0,0,0,1,1,255.0,191.0,2.0,0,4.0
10225,https://immovlan.be/en/detail/penthouse/for-sale/5300/seilles/vbd39927,5300,Seilles,Apartment,penthouse,310000,for sale,2.0,100,2.0,0,0,1,0,0.0,649.0,4.0,0,4.0
10226,https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd81646,1160,Oudergem,House,residence,720000,for sale,5.0,255,3.0,0,0,1,1,90.0,185.0,2.0,0,0.0
10227,https://immovlan.be/en/detail/apartment/for-sale/6600/bastogne/vbd87089,6600,Bastogne,Apartment,apartment,358000,for sale,2.0,88,3.0,0,0,1,0,0.0,649.0,4.0,0,2.0
10228,https://immovlan.be/en/detail/residence/for-sale/4430/ans/vbd87983,4430,Ans,House,residence,450000,for sale,5.0,355,2.0,0,0,1,1,255.0,385.0,2.0,0,0.0
10229,https://immovlan.be/en/detail/residence/for-sale/2200/herentals/rbv24466,2200,Herentals,House,residence,399500,for sale,3.0,125,2.0,0,0,1,1,255.0,649.0,2.0,0,4.0
10230,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd90199,1180,Ukkel,Apartment,apartment,440000,for sale,3.0,120,2.0,0,0,1,0,0.0,649.0,3.0,0,0.0
10231,https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd85348,1040,Etterbeek,Apartment,apartment,549500,for sale,2.0,104,2.0,0,0,1,1,255.0,649.0,2.0,0,4.0
10232,https://immovlan.be/en/detail/apartment/for-sale/1480/tubize/vbd49803,1480,Tubize,Apartment,apartment,185000,for sale,2.0,84,2.0,0,0,1,0,0.0,649.0,3.0,0,2.0
10233,https://immovlan.be/en/detail/residence/for-sale/3890/gingelom/rbv34958,3890,Gingelom,House,residence,265000,for sale,4.0,303,2.0,0,0,0,1,255.0,1055.0,4.0,0,2.0
10234,https://immovlan.be/en/detail/residence/for-sale/8600/diksmuide/rbv24471,8600,Diksmuide,House,residence,385000,for sale,3.0,189,2.0,0,0,1,0,0.0,434.0,2.0,0,2.0
10235,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd70293,1090,Jette,Apartment,apartment,289000,for sale,3.0,102,2.0,0,0,1,0,0.0,649.0,3.0,0,2.0
10236,https://immovlan.be/en/detail/master-house/for-sale/1800/vilvoorde/vbd85123,1800,Vilvoorde,House,master-house,599000,for sale,5.0,445,2.0,0,0,1,1,200.0,313.0,2.0,0,2.0
10237,https://immovlan.be/en/detail/apartment/for-sale/6760/virton/vbc89600,6760,Virton,Apartment,apartment,185000,for sale,5.0,184,2.0,0,0,1,0,0.0,649.0,2.0,0,0.0
10238,https://immovlan.be/en/detail/apartment/for-sale/8900/ieper/rbu75678,8900,Ieper,Apartment,apartment,552000,for sale,3.0,131,2.0,0,0,1,0,0.0,649.0,2.0,0,4.0
10239,https://immovlan.be/en/detail/apartment/for-sale/8560/wevelgem/rbv35882,8560,Wevelgem,Apartment,apartment,193000,for sale,2.0,75,2.0,0,0,1,0,0.0,649.0,2.0,0,1.0
10240,https://immovlan.be/en/detail/apartment/for-sale/1370/jodoigne/vbd56282,1370,Jodoigne,Apartment,apartment,235000,for sale,2.0,104,2.0,0,0,1,0,0.0,649.0,2.0,0,2.0
10241,https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/vbd64094,1060,Sint-Gillis,Apartment,apartment,350000,for sale,2.0,75,3.0,0,0,1,0,0.0,649.0,3.0,0,1.0
10242,https://immovlan.be/en/detail/master-house/for-sale/1030/schaarbeek/vbd49183,1030,Schaarbeek,House,master-house,490000,for sale,5.0,325,2.0,0,0,1,1,285.0,460.0,2.0,0,1.0
10243,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd83860,1000,Brussels,Apartment,apartment,345000,for sale,1.0,99,3.0,0,0,1,0,0.0,649.0,2.0,0,2.0
10244,https://immovlan.be/en/detail/duplex/for-sale/1420/braine-l-alleud/vbd25748,1420,Braine-l,Apartment,duplex,295000,for sale,2.0,100,2.0,0,0,1,1,255.0,649.0,2.0,0,2.0
10245,https://immovlan.be/en/detail/residence/for-sale/9120/beveren/rbv26640,9120,Beveren,House,residence,460000,for sale,3.0,165,2.0,0,0,1,1,255.0,450.0,2.0,0,2.0
10246,https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbc98166,1140,Evere,House,residence,895000,for sale,8.0,407,2.0,0,0,1,0,0.0,649.0,3.0,0,1.0
10247,https://immovlan.be/en/detail/apartment/for-sale/2200/herentals/rbv30914,2200,Herentals,Apartment,apartment,429000,for sale,2.0,112,2.0,0,0,1,0,0.0,649.0,4.0,0,4.0
10248,https://immovlan.be/en/detail/residence/for-sale/1170/watermaal-bosvoorde/vbd91326,1170,Watermaal-Bosvoorde,House,residence,1430000,for sale,4.0,350,2.0,0,0,1,1,230.0,791.0,4.0,0,2.0
10250,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd44719,1000,Brussels,Apartment,apartment,279000,for sale,2.0,39,2.0,0,0,0,0,0.0,649.0,2.0,0,2.0
10252,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd84697,1050,Elsene,House,residence,1195000,for sale,4.0,223,2.0,0,0,1,0,0.0,649.0,3.0,0,2.0
10253,https://immovlan.be/en/detail/residence/for-sale/1370/jodoigne/vbd75779,1370,Jodoigne,House,residence,235000,for sale,3.0,100,2.0,0,0,1,0,0.0,95.0,3.0,0,2.0
10254,https://immovlan.be/en/detail/loft/for-sale/8500/kortrijk/rbv28961,8500,Kortrijk,Apartment,loft,567500,for sale,3.0,190,2.0,0,0,1,0,0.0,649.0,2.0,0,2.0
10255,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu91672,3800,Sint-Truiden,House,residence,249000,for sale,3.0,200,2.0,0,0,0,1,255.0,1067.0,3.0,0,1.0
10256,https://immovlan.be/en/detail/residence/for-sale/7850/enghien/vbd91298,7850,Enghien,House,residence,428000,for sale,3.0,186,3.0,0,0,1,1,200.0,329.0,2.0,0,2.0
10257,https://immovlan.be/en/detail/mixed-building/for-sale/7000/mons/vbc96738,7000,Mons,House,mixed-building,525000,for sale,7.0,376,2.0,0,0,1,0,0.0,649.0,2.0,0,1.0
10258,https://immovlan.be/en/detail/residence/for-sale/1950/kraainem/vbd84244,1950,Kraainem,House,residence,1595000,for sale,4.0,400,3.0,0,0,1,1,800.0,1231.0,4.0,0,2.0
10259,https://immovlan.be/en/detail/studio/for-sale/1200/sint-lambrechts-woluwe/vbb53787,1200,Sint-Lambrechts-Woluwe,Apartment,studio,140000,for sale,3.0,23,0.0,0,0,0,0,0.0,649.0,3.0,0,2.0
10260,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd12755,1070,Anderlecht,Apartment,apartment,299000,for sale,2.0,80,2.0,0,0,1,1,255.0,649.0,2.0,0,2.0
10261,https://immovlan.be/en/detail/duplex/for-sale/8400/oostende/rbs85611,8400,Oostende,Apartment,duplex,325000,for sale,2.0,93,2.0,0,0,1,0,0.0,649.0,3.0,0,2.0
10262,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85383,1180,Ukkel,Apartment,apartment,355000,for sale,1.0,70,2.0,0,0,1,0,0.0,649.0,2.0,0,4.0
10263,https://immovlan.be/en/detail/residence/for-sale/7301/hornu/vbd89792,7301,Hornu,House,residence,80000,for sale,1.0,80,2.0,0,0,0,1,255.0,300.0,4.0,0,0.0
10264,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd89444,1050,Elsene,Apartment,apartment,1650000,for sale,3.0,172,2.0,1,1,1,1,160.0,649.0,2.0,0,2.0
10265,https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd00095,6061,Montignies-sur-Sambre,House,residence,139000,for sale,2.0,130,2.0,0,0,1,1,95.0,153.0,3.0,0,1.0
10266,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd83866,1030,Schaarbeek,Apartment,apartment,225000,for sale,2.0,80,2.0,0,0,0,0,0.0,649.0,2.0,0,0.0
10268,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbv27938,2170,Merksem,House,residence,429000,for sale,3.0,226,2.0,0,0,1,1,64.0,173.0,2.0,0,1.0
10269,https://immovlan.be/en/detail/residence/for-sale/2440/geel/rbv35953,2440,Geel,House,residence,639000,for sale,3.0,218,2.0,0,0,1,1,255.0,782.0,4.0,0,1.0
10270,https://immovlan.be/en/detail/residence/for-sale/9500/geraardsbergen/rwc41840,9500,Geraardsbergen,House,residence,84500,for sale,2.0,100,1.0,0,0,0,1,50.0,649.0,2.0,0,0.0
10271,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd70789,1050,Elsene,House,residence,1375000,for sale,6.0,215,2.0,0,0,1,1,36.0,649.0,2.0,0,4.0
10272,https://immovlan.be/en/detail/apartment/for-sale/6200/chatelet/vbd33051,6200,Châtelet,Apartment,apartment,155000,for sale,2.0,93,2.0,0,0,1,0,0.0,649.0,2.0,0,1.0
10273,https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd56188,1040,Etterbeek,Apartment,apartment,300000,for sale,2.0,71,2.0,0,0,1,0,0.0,649.0,3.0,0,1.0
10274,https://immovlan.be/en/detail/residence/for-sale/6792/halanzy/vwd16555,6792,Halanzy,House,residence,460000,for sale,4.0,158,2.0,0,0,1,1,829.0,649.0,4.0,0,1.0
10275,https://immovlan.be/en/detail/ground-floor/for-sale/1602/vlezenbeek/rbv01285,1602,Vlezenbeek,Apartment,ground-floor,365000,for sale,3.0,133,3.0,0,0,1,1,255.0,649.0,3.0,0,1.0
10276,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd58938,1050,Elsene,Apartment,apartment,895000,for sale,3.0,236,3.0,0,0,1,1,255.0,649.0,3.0,0,2.0
10277,https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbd50652,5001,Belgrade,House,residence,405000,for sale,3.0,164,2.0,0,0,1,1,255.0,565.0,3.0,0,4.0
10278,https://immovlan.be/en/detail/residence/for-sale/3511/kuringen/rbu60768,3511,Kuringen,House,residence,579000,for sale,3.0,248,2.0,0,0,1,1,255.0,687.0,2.0,0,2.0
10279,https://immovlan.be/en/detail/ground-floor/for-sale/1410/waterloo/vbd18116,1410,Waterloo,Apartment,ground-floor,425000,for sale,2.0,95,3.0,0,0,1,1,255.0,649.0,4.0,0,1.0
10280,https://immovlan.be/en/detail/mixed-building/for-sale/8500/kortrijk/rbv29683,8500,Kortrijk,House,mixed-building,590000,for sale,5.0,389,2.0,0,0,1,0,0.0,114.0,2.0,0,1.0
10281,https://immovlan.be/en/detail/ground-floor/for-sale/1050/elsene/vba51983,1050,Elsene,Apartment,ground-floor,499000,for sale,2.0,112,2.0,0,0,1,1,40.0,649.0,2.0,0,1.0
10282,https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd62594,1160,Oudergem,House,residence,595000,for sale,3.0,181,2.0,0,0,1,1,70.0,235.0,2.0,0,2.0
10283,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd91245,1030,Schaarbeek,Apartment,apartment,150000,for sale,1.0,50,2.0,0,0,0,0,0.0,649.0,2.0,0,0.0
10284,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd54069,1180,Ukkel,Apartment,apartment,275000,for sale,1.0,84,2.0,0,0,0,0,0.0,649.0,3.0,0,1.0
10285,https://immovlan.be/en/detail/villa/for-sale/1840/londerzeel/rbv06396,1840,Londerzeel,House,villa,798000,for sale,4.0,352,2.0,0,0,1,1,255.0,1924.0,4.0,0,1.0
10286,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd82809,1090,Jette,Apartment,apartment,275000,for sale,2.0,79,2.0,0,0,1,0,0.0,649.0,2.0,0,2.0
10288,https://immovlan.be/en/detail/bungalow/for-sale/6940/durbuy/vbd23198,6940,Durbuy,Apartment,bungalow,79500,for sale,3.0,74,2.0,1,0,1,0,0.0,649.0,4.0,0,2.0
10289,https://immovlan.be/en/detail/villa/for-sale/4460/grace-hollogne/vbd82818,4460,Grâce-Hollogne,House,villa,599000,for sale,4.0,425,2.0,0,0,1,1,404.0,912.0,3.0,1,2.0
10290,https://immovlan.be/en/detail/apartment/for-sale/1350/orp-le-grand/vbd45302,1350,Orp-le-Grand,Apartment,apartment,289800,for sale,2.0,113,2.0,0,0,1,1,240.0,649.0,3.0,0,4.0
10291,https://immovlan.be/en/detail/residence/for-sale/1745/opwijk/rbv14497,1745,Opwijk,House,residence,394000,for sale,3.0,178,2.0,0,0,0,0,0.0,649.0,3.0,0,2.0
10292,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd89758,1050,Elsene,Apartment,apartment,835000,for sale,3.0,139,2.0,0,0,1,1,255.0,649.0,2.0,0,2.0
10293,https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbd74161,1190,Vorst,Apartment,apartment,299000,for sale,2.0,90,2.0,0,0,1,0,0.0,649.0,3.0,0,2.0
10294,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbv25136,2000,Antwerp,Apartment,apartment,187000,for sale,3.0,32,2.0,0,0,0,1,255.0,649.0,2.0,0,1.0
10295,https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbd90156,7500,Tournai,House,mixed-building,395000,for sale,2.0,250,2.0,0,0,1,0,0.0,140.0,3.0,0,2.0
10296,https://immovlan.be/en/detail/residence/for-sale/7608/wiers/vbd89023,7608,Wiers,House,residence,175000,for sale,2.0,160,2.0,0,0,0,1,255.0,991.0,4.0,0,0.0
10297,https://immovlan.be/en/detail/apartment/for-sale/2800/mechelen/rbv35140,2800,Mechelen,Apartment,apartment,265000,for sale,2.0,77,2.0,0,0,1,0,0.0,649.0,3.0,0,1.0
10299,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbu11135,8300,Knokke,Apartment,apartment,565000,for sale,2.0,62,2.0,0,0,0,0,0.0,649.0,3.0,0,2.0
10300,https://immovlan.be/en/detail/duplex/for-sale/1030/schaarbeek/vbd60228,1030,Schaarbeek,Apartment,duplex,599000,for sale,6.0,190,3.0,1,0,1,0,0.0,649.0,2.0,0,1.0
10302,https://immovlan.be/en/detail/mixed-building/for-sale/1070/anderlecht/vbd24234,1070,Anderlecht,House,mixed-building,590000,for sale,1.0,35,1.0,0,0,1,0,0.0,35.0,2.0,0,1.0
10303,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd23577,1050,Elsene,Apartment,apartment,945000,for sale,3.0,194,3.0,0,0,1,0,0.0,649.0,3.0,0,2.0
10304,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbv33458,2018,Antwerp,Apartment,apartment,140000,for sale,3.0,44,2.0,0,0,1,0,0.0,649.0,3.0,0,0.0
10305,https://immovlan.be/en/detail/residence/for-sale/2580/beerzel/rbv26023,2580,Beerzel,House,residence,195000,for sale,2.0,82,2.0,0,0,1,1,255.0,110.0,3.0,0,0.0
10307,https://immovlan.be/en/detail/residence/for-sale/3650/dilsen/rwc41427,3650,Dilsen,House,residence,225000,for sale,3.0,165,2.0,0,1,1,1,306.0,535.0,3.0,0,0.0
10308,https://immovlan.be/en/detail/residence/for-sale/1070/anderlecht/vbd31810,1070,Anderlecht,House,residence,340000,for sale,4.0,159,2.0,0,0,1,1,255.0,110.0,2.0,0,0.0
10309,https://immovlan.be/en/detail/ground-floor/for-sale/5004/bouge/vbd91179,5004,Bouge,Apartment,ground-floor,260000,for sale,1.0,69,3.0,0,0,1,1,80.0,649.0,2.0,0,2.0
10310,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd78075,1200,Sint-Lambrechts-Woluwe,Apartment,apartment,320000,for sale,1.0,71,2.0,0,0,0,0,0.0,649.0,3.0,0,1.0
10311,https://immovlan.be/en/detail/residence/for-sale/4500/huy/vbd82819,4500,Huy,House,residence,395000,for sale,5.0,190,3.0,1,0,1,1,255.0,710.0,4.0,0,1.0
10312,https://immovlan.be/en/detail/villa/for-sale/9470/denderleeuw/rbv28097,9470,Denderleeuw,House,villa,519000,for sale,4.0,204,2.0,0,0,1,1,1656.0,1918.0,4.0,0,1.0
10313,https://immovlan.be/en/detail/residence/for-sale/1070/anderlecht/vbd89090,1070,Anderlecht,House,residence,375000,for sale,3.0,115,2.0,0,0,1,1,60.0,220.0,3.0,0,1.0
10314,https://immovlan.be/en/detail/mixed-building/for-sale/1030/schaarbeek/vbd85153,1030,Schaarbeek,House,mixed-building,895000,for sale,4.0,315,3.0,0,0,1,0,0.0,649.0,3.0,0,1.0
